policy_number,member_id
POL-34218,MEMBER-013207
POL-34218,MEMBER-005988
POL-22094,MEMBER-009089
POL-22094,MEMBER-005001
POL-22094,MEMBER-002672
POL-22094,MEMBER-014266
POL-24624,MEMBER-004815
POL-24624,MEMBER-007565
POL-24624,MEMBER-000804
POL-24624,MEMBER-005169
POL-24624,MEMBER-001678
POL-30882,MEMBER-003590
POL-30882,MEMBER-002573
POL-30882,MEMBER-007714
POL-30882,MEMBER-014916
POL-12673,MEMBER-014458
POL-12673,MEMBER-001967
POL-12673,MEMBER-003805
POL-12673,MEMBER-014640
POL-12673,MEMBER-012662
POL-43703,MEMBER-004476
POL-43703,MEMBER-011060
POL-43703,MEMBER-011191
POL-43703,MEMBER-014974
POL-38338,MEMBER-004587
POL-38338,MEMBER-001815
POL-38338,MEMBER-004005
POL-38338,MEMBER-006586
POL-39050,MEMBER-003536
POL-39050,MEMBER-001328
POL-39050,MEMBER-005372
POL-39050,MEMBER-008820
POL-36118,MEMBER-005962
POL-36118,MEMBER-003334
POL-36118,MEMBER-004963
POL-36118,MEMBER-012473
POL-36118,MEMBER-002480
POL-10239,MEMBER-008733
POL-10239,MEMBER-014360
POL-49157,MEMBER-013787
POL-49157,MEMBER-011934
POL-49157,MEMBER-001038
POL-49157,MEMBER-011088
POL-16389,MEMBER-000080
POL-16389,MEMBER-012348
POL-16389,MEMBER-013558
POL-16389,MEMBER-009159
POL-16389,MEMBER-004429
POL-35814,MEMBER-008179
POL-35814,MEMBER-004597
POL-35814,MEMBER-003463
POL-35814,MEMBER-007030
POL-35814,MEMBER-009127
POL-43641,MEMBER-013982
POL-26832,MEMBER-000378
POL-26832,MEMBER-011884
POL-10663,MEMBER-009735
POL-10663,MEMBER-010988
POL-10663,MEMBER-006717
POL-10663,MEMBER-003895
POL-35035,MEMBER-011679
POL-35035,MEMBER-006599
POL-17608,MEMBER-001415
POL-47541,MEMBER-004629
POL-47541,MEMBER-006243
POL-14543,MEMBER-007506
POL-14543,MEMBER-000744
POL-14543,MEMBER-010568
POL-14543,MEMBER-000830
POL-14543,MEMBER-001501
POL-29713,MEMBER-013313
POL-29713,MEMBER-011874
POL-45072,MEMBER-001631
POL-45072,MEMBER-014321
POL-21218,MEMBER-011726
POL-21218,MEMBER-013769
POL-21218,MEMBER-012974
POL-32568,MEMBER-011704
POL-32568,MEMBER-010436
POL-39751,MEMBER-003484
POL-39751,MEMBER-003756
POL-39751,MEMBER-004508
POL-39751,MEMBER-004602
POL-10639,MEMBER-006697
POL-10639,MEMBER-014832
POL-19520,MEMBER-013829
POL-19520,MEMBER-006588
POL-19520,MEMBER-000619
POL-19520,MEMBER-013653
POL-30209,MEMBER-000860
POL-30209,MEMBER-012324
POL-30209,MEMBER-008363
POL-30209,MEMBER-013977
POL-49742,MEMBER-011486
POL-49742,MEMBER-000386
POL-49742,MEMBER-001380
POL-49742,MEMBER-008593
POL-21074,MEMBER-005260
POL-21074,MEMBER-009074
POL-21074,MEMBER-012178
POL-21074,MEMBER-010957
POL-21074,MEMBER-014296
POL-29833,MEMBER-009638
POL-29833,MEMBER-008188
POL-13087,MEMBER-002787
POL-49402,MEMBER-011221
POL-49402,MEMBER-010805
POL-49402,MEMBER-004951
POL-49402,MEMBER-000309
POL-30852,MEMBER-006634
POL-47299,MEMBER-006232
POL-47299,MEMBER-002828
POL-47299,MEMBER-004869
POL-24067,MEMBER-009388
POL-24067,MEMBER-005112
POL-24067,MEMBER-009797
POL-24067,MEMBER-008285
POL-44951,MEMBER-008952
POL-44951,MEMBER-002112
POL-42242,MEMBER-006641
POL-42242,MEMBER-009859
POL-42242,MEMBER-012330
POL-42242,MEMBER-011620
POL-48798,MEMBER-014832
POL-48798,MEMBER-013256
POL-39907,MEMBER-008191
POL-39907,MEMBER-003695
POL-39907,MEMBER-013949
POL-39907,MEMBER-002296
POL-39907,MEMBER-008529
POL-39689,MEMBER-000300
POL-39689,MEMBER-002012
POL-39689,MEMBER-013686
POL-39689,MEMBER-000265
POL-39689,MEMBER-011325
POL-10545,MEMBER-008333
POL-10545,MEMBER-008181
POL-10545,MEMBER-008917
POL-10545,MEMBER-009240
POL-32672,MEMBER-014171
POL-32672,MEMBER-003988
POL-32672,MEMBER-014774
POL-37397,MEMBER-014770
POL-37397,MEMBER-013853
POL-37397,MEMBER-004015
POL-37397,MEMBER-009063
POL-48685,MEMBER-008658
POL-18994,MEMBER-001578
POL-18994,MEMBER-013137
POL-18994,MEMBER-007495
POL-18994,MEMBER-011911
POL-40558,MEMBER-012215
POL-40558,MEMBER-005463
POL-40558,MEMBER-009558
POL-40558,MEMBER-004750
POL-40558,MEMBER-005625
POL-42164,MEMBER-009000
POL-42164,MEMBER-011249
POL-42164,MEMBER-001836
POL-46416,MEMBER-008241
POL-46416,MEMBER-013065
POL-46416,MEMBER-012632
POL-46416,MEMBER-008133
POL-46416,MEMBER-010781
POL-14096,MEMBER-013396
POL-40390,MEMBER-000874
POL-40390,MEMBER-007744
POL-40390,MEMBER-004789
POL-40390,MEMBER-010872
POL-40390,MEMBER-013826
POL-26475,MEMBER-001993
POL-46322,MEMBER-001661
POL-46322,MEMBER-007479
POL-46322,MEMBER-006282
POL-46062,MEMBER-008231
POL-46062,MEMBER-006635
POL-39073,MEMBER-002391
POL-39073,MEMBER-005550
POL-39073,MEMBER-006796
POL-39073,MEMBER-000450
POL-39073,MEMBER-000536
POL-46400,MEMBER-000755
POL-46400,MEMBER-001344
POL-46400,MEMBER-012329
POL-46400,MEMBER-004665
POL-46400,MEMBER-005539
POL-29846,MEMBER-007243
POL-29846,MEMBER-006768
POL-29846,MEMBER-000357
POL-31154,MEMBER-004886
POL-31154,MEMBER-013384
POL-31154,MEMBER-007907
POL-31154,MEMBER-014828
POL-34276,MEMBER-012991
POL-34276,MEMBER-014289
POL-34276,MEMBER-003765
POL-34276,MEMBER-006440
POL-41838,MEMBER-005208
POL-41838,MEMBER-007151
POL-38893,MEMBER-010365
POL-38893,MEMBER-003371
POL-14311,MEMBER-000786
POL-14311,MEMBER-010780
POL-14311,MEMBER-004345
POL-49532,MEMBER-011448
POL-49532,MEMBER-012936
POL-49532,MEMBER-002102
POL-49532,MEMBER-012905
POL-49532,MEMBER-007128
POL-29217,MEMBER-003413
POL-29217,MEMBER-009230
POL-29217,MEMBER-014262
POL-37621,MEMBER-012670
POL-37621,MEMBER-006751
POL-37621,MEMBER-002711
POL-37621,MEMBER-000391
POL-37621,MEMBER-014618
POL-18763,MEMBER-011024
POL-18763,MEMBER-013553
POL-18763,MEMBER-008507
POL-18763,MEMBER-006313
POL-18763,MEMBER-013183
POL-48045,MEMBER-003901
POL-48045,MEMBER-006122
POL-48045,MEMBER-000732
POL-48045,MEMBER-008397
POL-48045,MEMBER-014633
POL-19851,MEMBER-013092
POL-44221,MEMBER-002946
POL-44221,MEMBER-013137
POL-44221,MEMBER-000850
POL-44221,MEMBER-009440
POL-44221,MEMBER-012634
POL-29560,MEMBER-004116
POL-29560,MEMBER-008684
POL-29560,MEMBER-006546
POL-29560,MEMBER-003052
POL-29560,MEMBER-010260
POL-23323,MEMBER-001009
POL-23323,MEMBER-001158
POL-23323,MEMBER-012688
POL-23323,MEMBER-012758
POL-23323,MEMBER-012692
POL-21734,MEMBER-011766
POL-21734,MEMBER-002831
POL-21734,MEMBER-004464
POL-21734,MEMBER-001117
POL-21734,MEMBER-004426
POL-33527,MEMBER-011192
POL-33527,MEMBER-003966
POL-33527,MEMBER-010494
POL-40453,MEMBER-013254
POL-40453,MEMBER-011355
POL-40453,MEMBER-005006
POL-40453,MEMBER-008724
POL-40453,MEMBER-000991
POL-17704,MEMBER-014595
POL-17704,MEMBER-000902
POL-17704,MEMBER-005150
POL-17704,MEMBER-000322
POL-17704,MEMBER-011296
POL-38304,MEMBER-012920
POL-25620,MEMBER-011171
POL-25620,MEMBER-014999
POL-25962,MEMBER-008602
POL-25962,MEMBER-009724
POL-25962,MEMBER-000510
POL-27938,MEMBER-012382
POL-27938,MEMBER-009269
POL-37651,MEMBER-001963
POL-14516,MEMBER-002484
POL-14516,MEMBER-002673
POL-14516,MEMBER-009690
POL-15529,MEMBER-010050
POL-15529,MEMBER-011771
POL-47881,MEMBER-001380
POL-47881,MEMBER-009525
POL-47881,MEMBER-003847
POL-47881,MEMBER-010023
POL-31825,MEMBER-009456
POL-31825,MEMBER-000290
POL-31825,MEMBER-014954
POL-31825,MEMBER-014605
POL-31825,MEMBER-005321
POL-18546,MEMBER-010132
POL-18546,MEMBER-005694
POL-18546,MEMBER-010814
POL-18546,MEMBER-014186
POL-29590,MEMBER-012803
POL-29590,MEMBER-013177
POL-29590,MEMBER-014715
POL-11291,MEMBER-005025
POL-23913,MEMBER-011720
POL-23913,MEMBER-012251
POL-23913,MEMBER-012343
POL-18869,MEMBER-001160
POL-18869,MEMBER-012726
POL-18869,MEMBER-008515
POL-18869,MEMBER-012073
POL-18869,MEMBER-007009
POL-41846,MEMBER-001702
POL-29689,MEMBER-001476
POL-29689,MEMBER-004493
POL-29689,MEMBER-014892
POL-41008,MEMBER-005477
POL-17015,MEMBER-012099
POL-17015,MEMBER-013236
POL-17015,MEMBER-009716
POL-17015,MEMBER-005916
POL-11007,MEMBER-006815
POL-11007,MEMBER-013522
POL-11007,MEMBER-012648
POL-11007,MEMBER-010416
POL-11007,MEMBER-000545
POL-38845,MEMBER-010629
POL-38845,MEMBER-011107
POL-30205,MEMBER-014546
POL-30205,MEMBER-001263
POL-30205,MEMBER-012572
POL-30205,MEMBER-014004
POL-21543,MEMBER-007953
POL-13717,MEMBER-008457
POL-18244,MEMBER-005564
POL-33038,MEMBER-013007
POL-33038,MEMBER-012742
POL-33038,MEMBER-001816
POL-33038,MEMBER-008114
POL-33038,MEMBER-014045
POL-12356,MEMBER-003846
POL-12356,MEMBER-011184
POL-12356,MEMBER-010874
POL-12356,MEMBER-006317
POL-12356,MEMBER-000633
POL-12451,MEMBER-011936
POL-10953,MEMBER-011460
POL-10953,MEMBER-011694
POL-10953,MEMBER-005342
POL-40938,MEMBER-006102
POL-40938,MEMBER-014018
POL-47384,MEMBER-005976
POL-47384,MEMBER-002377
POL-47384,MEMBER-013421
POL-47384,MEMBER-003610
POL-47384,MEMBER-001935
POL-38299,MEMBER-012048
POL-38299,MEMBER-005241
POL-38299,MEMBER-013756
POL-38299,MEMBER-003128
POL-38299,MEMBER-002817
POL-48233,MEMBER-014170
POL-27892,MEMBER-000903
POL-20341,MEMBER-013503
POL-20341,MEMBER-006743
POL-20341,MEMBER-011200
POL-20341,MEMBER-000287
POL-25175,MEMBER-006730
POL-21238,MEMBER-001574
POL-21238,MEMBER-001540
POL-21238,MEMBER-003483
POL-21238,MEMBER-004355
POL-46858,MEMBER-008589
POL-46858,MEMBER-014385
POL-48504,MEMBER-014671
POL-48504,MEMBER-011566
POL-48504,MEMBER-007586
POL-46626,MEMBER-014412
POL-46626,MEMBER-014548
POL-46626,MEMBER-005610
POL-46626,MEMBER-006988
POL-20381,MEMBER-012040
POL-20381,MEMBER-009297
POL-20381,MEMBER-013496
POL-20381,MEMBER-000753
POL-17045,MEMBER-001858
POL-44225,MEMBER-010260
POL-44225,MEMBER-010212
POL-12352,MEMBER-007330
POL-12352,MEMBER-004433
POL-14854,MEMBER-000176
POL-14854,MEMBER-006929
POL-14854,MEMBER-006916
POL-14854,MEMBER-004501
POL-38423,MEMBER-001847
POL-29763,MEMBER-002864
POL-29763,MEMBER-012616
POL-29763,MEMBER-008327
POL-28147,MEMBER-004949
POL-29429,MEMBER-003831
POL-29429,MEMBER-014976
POL-29429,MEMBER-007810
POL-26056,MEMBER-001052
POL-26056,MEMBER-010826
POL-11626,MEMBER-004081
POL-11626,MEMBER-009745
POL-11626,MEMBER-007501
POL-11626,MEMBER-000738
POL-39673,MEMBER-009991
POL-39673,MEMBER-005822
POL-39673,MEMBER-010001
POL-46086,MEMBER-010362
POL-33093,MEMBER-011309
POL-33093,MEMBER-008558
POL-33093,MEMBER-005723
POL-48571,MEMBER-000713
POL-48571,MEMBER-005587
POL-48571,MEMBER-000711
POL-41771,MEMBER-001362
POL-41771,MEMBER-006571
POL-41771,MEMBER-000722
POL-41771,MEMBER-005939
POL-47036,MEMBER-010630
POL-47036,MEMBER-003207
POL-47036,MEMBER-014227
POL-36671,MEMBER-005603
POL-36671,MEMBER-013997
POL-36671,MEMBER-006912
POL-36671,MEMBER-001265
POL-45093,MEMBER-004151
POL-24539,MEMBER-009309
POL-24539,MEMBER-004203
POL-19171,MEMBER-014962
POL-19171,MEMBER-006435
POL-19171,MEMBER-009129
POL-19171,MEMBER-011637
POL-19171,MEMBER-010713
POL-30438,MEMBER-002136
POL-30438,MEMBER-014845
POL-30438,MEMBER-000674
POL-30438,MEMBER-000089
POL-30438,MEMBER-008707
POL-14776,MEMBER-002392
POL-14776,MEMBER-004536
POL-14776,MEMBER-006972
POL-14776,MEMBER-003321
POL-14776,MEMBER-014274
POL-10364,MEMBER-011658
POL-30100,MEMBER-011901
POL-30100,MEMBER-011732
POL-30100,MEMBER-013849
POL-30100,MEMBER-006341
POL-33823,MEMBER-004319
POL-33823,MEMBER-003553
POL-40755,MEMBER-000908
POL-40755,MEMBER-003428
POL-40755,MEMBER-009052
POL-10054,MEMBER-000157
POL-35357,MEMBER-009128
POL-35357,MEMBER-004263
POL-35357,MEMBER-003521
POL-35357,MEMBER-013031
POL-35357,MEMBER-012308
POL-49156,MEMBER-010978
POL-37656,MEMBER-003980
POL-37656,MEMBER-011510
POL-37656,MEMBER-000471
POL-31263,MEMBER-004778
POL-31263,MEMBER-014355
POL-31263,MEMBER-012956
POL-31263,MEMBER-011602
POL-31263,MEMBER-014358
POL-39429,MEMBER-013060
POL-39429,MEMBER-010715
POL-39429,MEMBER-005612
POL-44563,MEMBER-007150
POL-44563,MEMBER-011082
POL-44563,MEMBER-012715
POL-44563,MEMBER-005412
POL-35515,MEMBER-001800
POL-35515,MEMBER-002307
POL-13931,MEMBER-011607
POL-40808,MEMBER-006369
POL-40808,MEMBER-010262
POL-49138,MEMBER-005519
POL-49138,MEMBER-004241
POL-49138,MEMBER-002430
POL-49138,MEMBER-005862
POL-25501,MEMBER-011653
POL-25501,MEMBER-004141
POL-25501,MEMBER-012162
POL-13948,MEMBER-006196
POL-13948,MEMBER-001833
POL-13948,MEMBER-011542
POL-13948,MEMBER-004350
POL-13948,MEMBER-006915
POL-28894,MEMBER-011374
POL-28894,MEMBER-001775
POL-28894,MEMBER-008344
POL-28894,MEMBER-006571
POL-28894,MEMBER-006740
POL-17204,MEMBER-014807
POL-17204,MEMBER-003438
POL-17204,MEMBER-009519
POL-17204,MEMBER-014763
POL-38675,MEMBER-000761
POL-38675,MEMBER-006961
POL-38675,MEMBER-007931
POL-20288,MEMBER-010861
POL-20288,MEMBER-014293
POL-23667,MEMBER-002635
POL-46463,MEMBER-004999
POL-46463,MEMBER-007513
POL-46463,MEMBER-014175
POL-46463,MEMBER-013745
POL-46463,MEMBER-010040
POL-25564,MEMBER-013508
POL-15275,MEMBER-012381
POL-15275,MEMBER-001264
POL-27528,MEMBER-012788
POL-27528,MEMBER-010453
POL-27528,MEMBER-005476
POL-27528,MEMBER-002956
POL-27528,MEMBER-004686
POL-17765,MEMBER-000677
POL-17765,MEMBER-005939
POL-47837,MEMBER-009419
POL-47837,MEMBER-013224
POL-44760,MEMBER-000493
POL-44760,MEMBER-007015
POL-44760,MEMBER-011710
POL-35544,MEMBER-000008
POL-35935,MEMBER-009501
POL-35935,MEMBER-004823
POL-12894,MEMBER-005966
POL-12894,MEMBER-006816
POL-12894,MEMBER-004329
POL-12894,MEMBER-004996
POL-12894,MEMBER-011416
POL-30123,MEMBER-007414
POL-30123,MEMBER-005051
POL-30123,MEMBER-001401
POL-30123,MEMBER-006264
POL-30123,MEMBER-003992
POL-29635,MEMBER-002702
POL-29635,MEMBER-008045
POL-29635,MEMBER-009098
POL-29635,MEMBER-011698
POL-29635,MEMBER-005790
POL-46511,MEMBER-012127
POL-46511,MEMBER-006386
POL-46511,MEMBER-013594
POL-44333,MEMBER-003426
POL-44333,MEMBER-003413
POL-44333,MEMBER-011557
POL-44333,MEMBER-002689
POL-43569,MEMBER-002384
POL-43569,MEMBER-012951
POL-43569,MEMBER-002059
POL-43569,MEMBER-006224
POL-43569,MEMBER-003654
POL-10742,MEMBER-011258
POL-10742,MEMBER-003905
POL-10742,MEMBER-007468
POL-10742,MEMBER-004167
POL-47259,MEMBER-014637
POL-47259,MEMBER-014792
POL-47259,MEMBER-008588
POL-47259,MEMBER-002518
POL-47259,MEMBER-011988
POL-38879,MEMBER-010531
POL-38879,MEMBER-007084
POL-38879,MEMBER-008902
POL-38879,MEMBER-011849
POL-39078,MEMBER-012288
POL-39078,MEMBER-008708
POL-39078,MEMBER-006628
POL-22271,MEMBER-005219
POL-22271,MEMBER-006544
POL-22271,MEMBER-006285
POL-21800,MEMBER-007000
POL-33087,MEMBER-010185
POL-33087,MEMBER-005380
POL-33087,MEMBER-008829
POL-33087,MEMBER-005188
POL-33087,MEMBER-011390
POL-13604,MEMBER-008914
POL-46308,MEMBER-001947
POL-35051,MEMBER-007886
POL-35051,MEMBER-000508
POL-33416,MEMBER-004930
POL-43761,MEMBER-014197
POL-43761,MEMBER-014329
POL-43761,MEMBER-014583
POL-43761,MEMBER-014249
POL-36182,MEMBER-001231
POL-49432,MEMBER-011742
POL-16641,MEMBER-008474
POL-16641,MEMBER-001169
POL-41184,MEMBER-004750
POL-41184,MEMBER-006272
POL-45064,MEMBER-011167
POL-45064,MEMBER-010444
POL-45064,MEMBER-014973
POL-45064,MEMBER-005348
POL-11430,MEMBER-002266
POL-11430,MEMBER-011642
POL-11430,MEMBER-012112
POL-11430,MEMBER-010828
POL-11430,MEMBER-013684
POL-19650,MEMBER-014081
POL-19650,MEMBER-009256
POL-19650,MEMBER-009261
POL-19650,MEMBER-006877
POL-19650,MEMBER-009478
POL-48643,MEMBER-010649
POL-48643,MEMBER-003117
POL-48643,MEMBER-013261
POL-48497,MEMBER-009068
POL-48497,MEMBER-002252
POL-48497,MEMBER-002112
POL-48497,MEMBER-000331
POL-36063,MEMBER-008573
POL-36063,MEMBER-011136
POL-43013,MEMBER-006381
POL-43013,MEMBER-014252
POL-43013,MEMBER-000716
POL-43013,MEMBER-003122
POL-43013,MEMBER-012067
POL-33071,MEMBER-006498
POL-33071,MEMBER-012945
POL-14384,MEMBER-008356
POL-14384,MEMBER-003844
POL-14384,MEMBER-008037
POL-14384,MEMBER-004439
POL-14384,MEMBER-013690
POL-11063,MEMBER-000784
POL-11063,MEMBER-003953
POL-11063,MEMBER-003262
POL-36474,MEMBER-007388
POL-33272,MEMBER-013241
POL-33272,MEMBER-001033
POL-22990,MEMBER-006045
POL-22990,MEMBER-008260
POL-22990,MEMBER-007239
POL-22990,MEMBER-007336
POL-22990,MEMBER-006821
POL-28517,MEMBER-013815
POL-28517,MEMBER-008534
POL-28517,MEMBER-008319
POL-13619,MEMBER-007269
POL-13619,MEMBER-007492
POL-13619,MEMBER-001196
POL-13619,MEMBER-005231
POL-13619,MEMBER-014553
POL-26824,MEMBER-003405
POL-26824,MEMBER-008547
POL-16845,MEMBER-011694
POL-16845,MEMBER-012205
POL-46443,MEMBER-007975
POL-46443,MEMBER-007384
POL-46443,MEMBER-013806
POL-46443,MEMBER-009589
POL-15227,MEMBER-000850
POL-15227,MEMBER-000672
POL-15227,MEMBER-009749
POL-11525,MEMBER-011380
POL-11525,MEMBER-008190
POL-11525,MEMBER-007525
POL-11525,MEMBER-012666
POL-44811,MEMBER-010103
POL-27697,MEMBER-011366
POL-27697,MEMBER-004452
POL-27697,MEMBER-006204
POL-10006,MEMBER-007603
POL-10006,MEMBER-007991
POL-49746,MEMBER-003178
POL-49746,MEMBER-007413
POL-49746,MEMBER-005225
POL-49746,MEMBER-008867
POL-36322,MEMBER-014738
POL-36322,MEMBER-000709
POL-36322,MEMBER-003867
POL-36322,MEMBER-011250
POL-36322,MEMBER-001365
POL-47990,MEMBER-002113
POL-47990,MEMBER-012545
POL-47990,MEMBER-001468
POL-47990,MEMBER-000572
POL-47990,MEMBER-002707
POL-42581,MEMBER-005668
POL-42581,MEMBER-009891
POL-42581,MEMBER-008189
POL-29928,MEMBER-005452
POL-29928,MEMBER-001317
POL-29928,MEMBER-000821
POL-29928,MEMBER-006735
POL-29928,MEMBER-001707
POL-15263,MEMBER-009189
POL-15263,MEMBER-000924
POL-15263,MEMBER-014923
POL-15263,MEMBER-009684
POL-15263,MEMBER-010419
POL-30627,MEMBER-001753
POL-30627,MEMBER-008651
POL-30627,MEMBER-014487
POL-30627,MEMBER-009900
POL-30627,MEMBER-005771
POL-41130,MEMBER-008363
POL-41130,MEMBER-003631
POL-41130,MEMBER-013053
POL-23972,MEMBER-008617
POL-21695,MEMBER-001755
POL-21695,MEMBER-014516
POL-21695,MEMBER-004363
POL-21695,MEMBER-012408
POL-21695,MEMBER-014427
POL-34069,MEMBER-012493
POL-34069,MEMBER-010730
POL-34069,MEMBER-002711
POL-38796,MEMBER-004523
POL-38796,MEMBER-007540
POL-38796,MEMBER-007998
POL-38796,MEMBER-014010
POL-38796,MEMBER-010133
POL-30023,MEMBER-011277
POL-30023,MEMBER-001792
POL-30023,MEMBER-000913
POL-30023,MEMBER-001936
POL-30023,MEMBER-003994
POL-24830,MEMBER-002918
POL-31025,MEMBER-004494
POL-31025,MEMBER-014441
POL-29278,MEMBER-000785
POL-23187,MEMBER-005203
POL-23187,MEMBER-008019
POL-32966,MEMBER-010329
POL-32966,MEMBER-003522
POL-12050,MEMBER-006818
POL-12050,MEMBER-000543
POL-12050,MEMBER-001887
POL-39616,MEMBER-001779
POL-39616,MEMBER-006219
POL-39616,MEMBER-008422
POL-39616,MEMBER-001984
POL-39616,MEMBER-009764
POL-29641,MEMBER-005040
POL-29641,MEMBER-009660
POL-37696,MEMBER-007059
POL-37696,MEMBER-007342
POL-37696,MEMBER-013132
POL-37696,MEMBER-011042
POL-33461,MEMBER-006301
POL-33461,MEMBER-000550
POL-33461,MEMBER-010888
POL-33461,MEMBER-006836
POL-33461,MEMBER-002524
POL-42383,MEMBER-003251
POL-42383,MEMBER-005386
POL-15872,MEMBER-003757
POL-15854,MEMBER-003382
POL-15854,MEMBER-013783
POL-15854,MEMBER-002675
POL-15854,MEMBER-002405
POL-35740,MEMBER-009454
POL-35740,MEMBER-013559
POL-35740,MEMBER-002274
POL-20974,MEMBER-010269
POL-20974,MEMBER-006440
POL-20974,MEMBER-013206
POL-20974,MEMBER-005263
POL-46014,MEMBER-013180
POL-46014,MEMBER-009010
POL-46014,MEMBER-014644
POL-46014,MEMBER-014337
POL-33169,MEMBER-013662
POL-49729,MEMBER-012816
POL-49729,MEMBER-001710
POL-46285,MEMBER-009139
POL-46285,MEMBER-007487
POL-22905,MEMBER-005517
POL-22905,MEMBER-014768
POL-24545,MEMBER-012542
POL-24545,MEMBER-014545
POL-24545,MEMBER-006760
POL-24545,MEMBER-001522
POL-26950,MEMBER-012485
POL-26950,MEMBER-007871
POL-26950,MEMBER-011990
POL-40523,MEMBER-003733
POL-40523,MEMBER-012358
POL-40523,MEMBER-007288
POL-40523,MEMBER-014686
POL-27129,MEMBER-001005
POL-27129,MEMBER-009517
POL-27129,MEMBER-002419
POL-27129,MEMBER-011782
POL-27129,MEMBER-001223
POL-12164,MEMBER-000815
POL-12164,MEMBER-006124
POL-12164,MEMBER-013201
POL-25074,MEMBER-009334
POL-25074,MEMBER-011294
POL-25074,MEMBER-007363
POL-35898,MEMBER-000631
POL-16638,MEMBER-008083
POL-12472,MEMBER-004049
POL-12472,MEMBER-008465
POL-12472,MEMBER-001920
POL-29003,MEMBER-000069
POL-29003,MEMBER-014978
POL-29003,MEMBER-012280
POL-29003,MEMBER-005090
POL-29003,MEMBER-008629
POL-43727,MEMBER-000285
POL-43727,MEMBER-012778
POL-10925,MEMBER-001863
POL-10925,MEMBER-000601
POL-10925,MEMBER-007773
POL-45300,MEMBER-010835
POL-45300,MEMBER-008474
POL-45300,MEMBER-003834
POL-45300,MEMBER-003616
POL-45300,MEMBER-002467
POL-42820,MEMBER-011162
POL-42820,MEMBER-004326
POL-42820,MEMBER-010016
POL-42820,MEMBER-007160
POL-21496,MEMBER-000938
POL-21496,MEMBER-005522
POL-21496,MEMBER-013212
POL-21496,MEMBER-002886
POL-21496,MEMBER-007080
POL-28565,MEMBER-004168
POL-11921,MEMBER-012581
POL-11921,MEMBER-009790
POL-11921,MEMBER-001664
POL-29299,MEMBER-008638
POL-29299,MEMBER-007515
POL-29299,MEMBER-014152
POL-29299,MEMBER-006829
POL-29299,MEMBER-007859
POL-27116,MEMBER-012608
POL-27116,MEMBER-002836
POL-27116,MEMBER-010403
POL-27116,MEMBER-013723
POL-41145,MEMBER-011078
POL-41145,MEMBER-000921
POL-41145,MEMBER-010990
POL-41145,MEMBER-000733
POL-41145,MEMBER-002400
POL-28227,MEMBER-005574
POL-28227,MEMBER-001283
POL-28227,MEMBER-004019
POL-16366,MEMBER-003400
POL-16366,MEMBER-007781
POL-35924,MEMBER-008980
POL-35924,MEMBER-002912
POL-35924,MEMBER-014779
POL-35924,MEMBER-006066
POL-34267,MEMBER-008555
POL-34543,MEMBER-008795
POL-34543,MEMBER-011654
POL-34543,MEMBER-010796
POL-34543,MEMBER-005094
POL-34543,MEMBER-003453
POL-19147,MEMBER-011647
POL-19147,MEMBER-009348
POL-19147,MEMBER-010160
POL-19147,MEMBER-006583
POL-47574,MEMBER-004940
POL-47574,MEMBER-003607
POL-47574,MEMBER-000227
POL-47574,MEMBER-011259
POL-33994,MEMBER-012799
POL-33994,MEMBER-011284
POL-33994,MEMBER-007112
POL-33994,MEMBER-000547
POL-33994,MEMBER-008114
POL-24119,MEMBER-011827
POL-24119,MEMBER-006326
POL-24119,MEMBER-001856
POL-38058,MEMBER-006679
POL-38058,MEMBER-013782
POL-38058,MEMBER-005456
POL-38058,MEMBER-007649
POL-24951,MEMBER-009496
POL-24951,MEMBER-006370
POL-34159,MEMBER-004097
POL-34159,MEMBER-000649
POL-34159,MEMBER-013619
POL-41262,MEMBER-007209
POL-41262,MEMBER-011390
POL-49366,MEMBER-008498
POL-12436,MEMBER-012856
POL-12436,MEMBER-003040
POL-21751,MEMBER-004412
POL-21751,MEMBER-003185
POL-21751,MEMBER-004300
POL-21751,MEMBER-002537
POL-21751,MEMBER-011831
POL-31810,MEMBER-008873
POL-31810,MEMBER-011729
POL-31810,MEMBER-009657
POL-14081,MEMBER-003875
POL-14081,MEMBER-013573
POL-14081,MEMBER-005014
POL-14081,MEMBER-006248
POL-43519,MEMBER-010622
POL-43519,MEMBER-006638
POL-43519,MEMBER-007563
POL-43519,MEMBER-006287
POL-43519,MEMBER-006715
POL-23757,MEMBER-005917
POL-23757,MEMBER-004069
POL-48968,MEMBER-004502
POL-48968,MEMBER-001468
POL-48968,MEMBER-005364
POL-22119,MEMBER-006500
POL-49832,MEMBER-004095
POL-49832,MEMBER-005036
POL-10350,MEMBER-011464
POL-10350,MEMBER-005929
POL-10350,MEMBER-000135
POL-10350,MEMBER-005664
POL-11888,MEMBER-000990
POL-11888,MEMBER-008018
POL-11888,MEMBER-003094
POL-11888,MEMBER-009040
POL-11888,MEMBER-005823
POL-39499,MEMBER-008639
POL-39499,MEMBER-001185
POL-33581,MEMBER-002375
POL-33581,MEMBER-002982
POL-37638,MEMBER-008220
POL-37638,MEMBER-009924
POL-37638,MEMBER-004691
POL-45848,MEMBER-003379
POL-45848,MEMBER-013554
POL-45848,MEMBER-004756
POL-49029,MEMBER-002162
POL-49029,MEMBER-004466
POL-49029,MEMBER-012407
POL-40389,MEMBER-012943
